PMID,PUB_YEAR,PUB_MONTH
16408996,2006,1
16409058,2006,1
16409064,0,0
16409383,0,0
16409921,2005,12
16410225,0,0
16410408,2006,4
16410879,0,0
16411073,2006,4
16411182,2006,0
16411524,0,0
16411668,2006,1
16411688,2006,1
16411692,2006,1
16411695,2006,1
16411705,2006,1
16411713,2006,1
16411721,2006,1
2777495,1989,0
2777745,1989,7
2777785,1989,9
2777971,1989,8
2778003,1989,8
2778096,1989,8
2778255,1989,8
2778452,0,0
2778455,0,0
2778490,1989,7
2778622,0,0
2778659,1989,7
2778675,1989,8
2778747,0,0
2778846,1989,0
2778952,1989,5
2779195,1989,9
2779367,1989,7
2779374,1989,7
2779491,0,0
2779521,1989,9
2779526,1989,9
2779539,0,0
2779541,0,0
2780065,1989,7
20079367,2010,4
20079434,2010,2
20079558,2010,4
20079571,2010,4
20079881,2010,4
20079995,2010,5
20080215,2010,7
20080217,2010,7
20080364,2010,7
20080389,0,0
20080770,2010,1
20080790,2009,12
20080957,2010,4
20081004,2010,3
20081201,2010,5
20081235,0,0
20081249,0,0
20081256,0,0
20081285,2010,2
15884686,0,0
15884718,0,0
15884803,2005,5
15884831,2005,5
15884837,2005,5
15884840,2005,5
15884844,2005,5
15884849,2005,5
15884869,2005,5
15884943,2005,5
15885017,0,0
15885101,2005,5
15885112,2005,6
15885609,0,0
15885740,2005,11
15885753,2005,11
15885822,2005,7
15885940,2005,9
15885942,2005,9
15885944,2005,10
15886131,2005,6
15886349,2005,8
15886380,2005,5
15886417,0,0
15886420,0,0
15886480,0,0
15886484,0,0
15886715,2005,8
15887032,2005,6
15887085,0,0
15887498,2005,4
17982330,2007,12
17982459,2007,12
17982941,0,0
17983185,0,0
17983187,0,0
17983191,0,0
17983199,0,0
17983210,2007,12
17983638,2008,2
17983755,2008,2
17984577,2007,10
35283413,2022,4
35283415,2022,4
35283889,2022,0
35284745,2022,3
35284765,2022,3
35284770,2022,3
35285242,2022,4
35285302,0,0
35286077,2022,3
26894841,2016,4
26894871,2016,5
26894873,2016,3
26895111,2016,3
26895201,2016,4
26895433,2016,7
26895496,2016,5
26895991,0,0
26896051,0,0
26896350,0,0
26896571,2016,3
26896786,2016,5
26897175,2016,2
24797841,0,0
24797950,2014,6
24798019,2014,5
24798144,2014,5
24798315,2014,11
24798376,2014,11
24798930,2014,8
24799217,2014,10
24799464,0,0
24800340,0,0
37381498,2023,5
37381980,0,0
37382087,2023,9
37382574,2023,6
37382587,2023,7
37382612,2023,8
11690648,2001,10
11690709,2001,11
11692230,2001,11
11692345,1999,4
11692674,0,0
11692677,0,0
11692682,0,0
11692688,0,0
11692718,0,0
11692905,0,0
11693031,0,0
3301709,1987,0
3301771,1987,5
3302257,1987,8
3302627,0,0
3302695,1987,8
3302696,1987,8
3302725,0,0
3302791,1987,0
3303176,0,0
3303249,1987,5
3303732,1987,7
3304088,0,0
3304182,1987,5
3304284,1987,7
3304342,1987,7
20603215,2010,10
20603556,2010,7
20603558,2010,7
20603561,2010,7
20603565,2010,7
20603568,2010,7
20603671,2010,9
20603724,2011,3
20603779,2010,9
20603971,1953,0
20604060,1960,0
20604542,2010,8
20604546,2010,8
20604564,2010,8
20605015,2010,9
20605069,2010,10
20605083,2010,7
20605422,0,0
20605470,2010,7
20605653,2010,10
20605657,2010,9
20605706,2010,9
20605713,2010,9
20605770,0,0
15360282,0,0
15360299,0,0
15360307,0,0
15360310,0,0
15360311,0,0
15360313,0,0
15360325,0,0
15361547,2004,12
15361954,0,0
15362040,2004,9
15362119,2004,9
15362120,2004,9
15362288,2004,0
15362662,2004,6
15362893,2004,9
15362912,2004,9
15362919,2004,9
15362937,0,0
15362942,0,0
15362947,0,0
15362951,0,0
15362952,0,0
15362986,0,0
15363094,2004,9
15363164,0,0
16933143,2006,9
16933238,2006,9
16933659,2006,6
16933795,2006,5
16933861,2006,8
16933871,2006,8
16933884,2006,8
16933898,2006,9
16933902,2006,9
16933916,2006,9
16933918,2006,9
16934032,2006,9
16934441,2006,11
16934700,2006,8
16934730,0,0
16935175,0,0
16935176,0,0
16935251,2006,6
16935442,2006,12
16935793,0,0
16936066,2007,4
38953530,2024,7
38953788,2024,7
38953874,2024,7
38954478,2024,7
38954874,2024,8
38955671,2024,7
38955794,2024,10
37905140,2023,10
37905954,2023,11
37906232,0,0
37906313,2023,10
37907586,2023,10
8020306,1994,7
8020462,1994,3
8020486,1994,6
8020636,0,0
8020637,0,0
8020669,1994,7
8020719,1993,2
8020964,1994,3
8021178,1994,7
8021182,1994,7
8021300,1994,7
8021331,1994,3
8021525,1994,5
8021650,1994,4
8021654,1994,4
8021657,1994,4
8021666,1994,7
8021747,1994,4
8021865,1994,3
8021918,1994,6
8021928,1994,6
8022134,1994,5
8022593,1994,4
8022674,1994,4
8022849,1994,4
8022861,1993,11
8022866,1993,11
8022886,1994,4
8023013,0,0
24273189,2014,1
24273333,2013,11
24273387,0,0
24273437,2013,11
24273444,2009,3
24273860,2013,9
24273867,2013,9
24273875,2013,9
24273985,2013,9
24274184,2013,12
24274340,2013,12
24274564,2014,1
24274587,2014,0
24274619,2013,12
24275121,0,0
24275157,0,0
24275229,2014,2
24275818,1981,12
24275986,2014,7
24275995,1988,2
24275996,1988,2
24276001,1988,2
24276012,1988,2
24276013,1988,2
24276070,1982,5
24276115,2014,1
24276127,1988,3
24276131,1988,3
24276132,1988,3
1729030,1992,1
1730148,1992,1
1730591,1992,1
1730757,1992,1
1730904,1992,2
1731641,1992,2
1731751,1992,1
7496369,1995,10
7496491,1995,9
7497471,1995,11
7497477,1995,8
7497597,1995,0
7497907,0,0
7498231,1995,7
7498252,1995,6
7498267,1995,8
7498297,1995,9
7498299,1995,9
7498313,1995,9
7498323,1995,9
7498496,1995,11
28467931,2017,5
28468231,2017,4
28468728,2017,9
28469076,2017,5
28470278,2017,6
10641689,0,0
10641777,0,0
10641961,0,0
10642109,0,0
10642519,2000,2
10643046,0,0
10643047,0,0
10643074,0,0
10643272,0,0
10643581,0,0
10643582,0,0
10643586,0,0
10643588,0,0
10643614,1999,7
10643615,1999,7
10643654,0,0
10643656,0,0
10643658,0,0
10643659,0,0
10643660,0,0
10643661,0,0
10643662,0,0
10643663,0,0
10643670,1999,11
10644042,2000,2
10644163,1999,0
25846053,0,0
25846609,2015,9
25846978,2015,7
25847280,0,0
25847391,0,0
25847393,2015,10
25847678,0,0
25847785,2015,8
25847814,2015,5
25848011,2015,4
25848675,2015,5
25848703,2015,0
31614275,2020,2
31614731,2019,10
31615675,2019,12
680302,1978,0
680340,0,0
680341,0,0
680384,1978,0
680550,1978,9
680612,0,0
680637,1978,0
680724,1978,0
680735,1978,0
680747,1978,0
680984,1978,0
680990,1978,0
681086,1978,7
681237,1978,6
681258,1978,7
681265,1978,7
681371,1978,7
681472,1978,7
681491,1978,8
681496,1978,8
681910,1978,8
682127,1978,8
682565,0,0
682954,1978,0
35807565,2022,7
35807603,2022,6
35807702,2022,6
35807914,2022,6
35808741,2022,6
35809218,2023,8
35809408,2022,8
35809548,2022,11
35809612,2022,10
35809719,2022,10
4351176,1973,5
4351782,1973,7
4351784,1973,7
4351810,1973,3
4352177,1973,7
4352584,1973,8
4352836,1973,5
4352864,1973,1
4352905,1973,2
4352907,1973,2
4352915,1973,4
10117999,0,0
10118001,0,0
10118003,0,0
10118004,0,0
10118005,0,0
10118195,0,0
10118224,0,0
10118409,0,0
10118486,0,0
10119226,0,0
10119543,0,0
10119720,0,0
10119721,0,0
10119866,0,0
10119880,0,0
10119888,0,0
10119891,0,0
10119900,0,0
10119997,0,0
10120307,0,0
4875412,1968,7
22176024,2012,1
22176473,0,0
22176507,2012,5
22177102,2011,12
22177540,2012,3
22177655,2012,8
22177852,2012,2
22177947,2012,1
22178014,2012,1
22178334,2012,3
22178695,0,0
22178752,2012,3
22178964,2012,4
23225089,0,0
23225114,2013,6
23225169,2013,1
23225177,2013,4
23225329,2013,1
23225852,2012,12
23225966,2012,10
23226289,2012,0
23226522,2012,0
23226582,2012,5
23226689,2012,11
23226692,2012,11
23226879,2012,5
8544856,1995,10
8545258,1995,0
8545599,1995,8
8545845,1995,11
8545860,1995,12
8546022,1995,6
8546385,1995,11
8546681,1996,1
8547277,1996,1
9593149,1998,5
9593157,1998,5
9593265,1998,5
9593307,1998,4
9593596,1998,3
9593685,1998,5
9593978,1998,4
9595267,1997,0
9595453,1998,0
9595696,1998,4
9595710,1998,3
39477616,2024,11
39477713,2025,1
39478432,2024,10
39479628,2024,10
39479940,2024,12
39480149,2024,11
34234679,2021,0
34234776,2021,0
34235296,2021,6
34235513,2021,7
34235851,2021,9
34236192,2021,7
33710587,2021,4
33710880,2021,3
33710901,2021,4
33711082,2021,3
33711180,2021,5
33711724,2021,4
33712455,2021,3
33712851,2022,1
33713245,2021,6
33713299,2021,3
9068977,1997,3
9068982,1997,3
9069450,1997,0
9070295,1997,2
9070346,1997,2
9070596,1997,3
9070748,1997,4
9071292,0,0
9071465,1997,3
26370336,2015,12
26370679,2016,3
26370954,2015,9
26372073,2015,10
26372110,2015,7
26372653,2015,10
26372962,2015,9
26373078,2015,7
21652209,2011,7
21652342,2004,12
21652345,2004,12
21652750,2011,6
21653234,2011,9
21653864,2011,6
21654115,0,0
21654229,0,0
21654578,2011,6
21654581,2011,6
1204577,1975,12
1204592,1975,0
1204612,1975,11
1204614,1975,11
1204619,1975,11
1204625,1975,11
1204626,1975,11
1204631,1975,12
1204635,1975,12
1204741,1975,10
1204757,1975,10
1204835,1975,12
1204837,1975,12
1205708,0,0
1205711,0,0
1205712,0,0
1205982,1975,11
1206007,1975,12
1206061,1975,12
1206062,1975,12
1206099,1975,12
1206133,1975,12
1206210,0,0
1206273,1975,11
1206279,1975,11
1206323,1975,12
1206440,1975,0
1206499,1975,12
1206502,1975,12
1206727,1975,11
1206749,1975,11
1206768,1975,11
1206814,1975,8
1207411,1975,12
31613421,2019,11
31613617,2019,11
31613705,2020,4
12738886,2003,5
12739653,2003,4
12739663,2003,4
12739668,2003,4
12739696,2002,0
12739941,0,0
12739943,0,0
12739951,0,0
12739955,2003,5
12739964,2003,5
12741060,0,0
12741065,0,0
23748897,2013,9
23748954,2013,8
23749086,2013,8
23749229,2013,8
23749313,2014,1
23749362,0,0
23749495,2013,10
23749550,2014,6
23749801,2013,7
23749905,2013,6
23750317,2013,5
23750607,2013,7
23751443,2013,7
23751511,2013,8
23751726,0,0
28991803,2017,10
28992474,2018,1
28993194,2018,1
28994190,2017,11
28994534,2017,3
28994587,2017,11
19030543,2008,12
19030622,2008,12
19030931,0,0
19031238,0,0
19031240,0,0
19031247,0,0
19031250,0,0
19031252,0,0
19031255,0,0
19031256,0,0
19031257,0,0
19031259,0,0
19031369,2009,2
19031962,0,0
19031964,0,0
19032021,2009,1
19032023,2009,1
19032027,2008,12
19032596,2009,1
19032826,0,0
19032959,2009,1
17457604,2007,8
17457959,0,0
17458580,2007,5
17458955,2007,5
17458963,2007,5
17459368,2007,7
17459529,0,0
17459698,2007,5
17459711,2007,7
17459735,0,0
17460134,0,0
32138195,2020,3
32138517,2020,4
32139492,2020,3
32140084,0,0
32140260,2020,0
29516202,2018,3
29516563,2018,4
29516607,2018,7
29516624,2018,8
29516648,2018,5
29516877,0,0
29516881,0,0
29516888,0,0
29517131,2018,4
29517749,1986,12
29517946,2018,3
29518298,0,0
29518309,2018,4
29518376,2018,5
29518592,2018,5
29518645,2018,5
6971824,1981,2
6971825,1981,2
6972482,0,0
6973044,1981,2
6973146,1980,0
6973481,1981,3
6973525,1981,1
6973773,1981,1
6973846,1980,4
6973965,1981,0
6973981,1981,0
6973984,1981,0
6974321,1981,8
6974335,1981,10
6974609,1981,10
6974620,1981,8
19557546,2009,11
19557711,0,0
19557768,0,0
19558178,2009,7
19558181,2009,7
19558418,0,0
19558549,2009,9
19558950,0,0
19559566,0,0
19559719,2009,11
19559870,2009,7
19560175,0,0
19560181,2009,8
19560391,2010,1
2256443,1990,8
2256706,0,0
2256707,0,0
2256711,0,0
2257173,1990,10
2257218,1990,12
2257240,1990,11
2257279,1990,12
2257308,1990,12
2257857,1990,0
2257961,0,0
2258323,1990,10
2258330,1990,10
2258900,1990,12
2258905,1990,12
2258908,1990,12
2258929,1990,12
11168989,2001,2
11169191,2001,1
11169195,2001,1
11169207,2001,1
11169537,2001,2
11169761,2001,2
11170091,2001,2
11170111,2001,3
11170254,2001,2
11170255,2001,2
11170363,0,0
11170364,0,0
11170365,0,0
11170366,0,0
11170367,0,0
11170370,0,0
11170372,0,0
11170373,0,0
11170375,0,0
11170400,2001,1
11170406,2001,1
11170410,2001,1
11170473,2001,2
11170479,0,0
11170481,0,0
11170501,0,0
11170524,2001,1
11170525,2001,1
11170535,2001,1
11170546,2001,1
11170587,2001,1
11170627,2001,1
11170633,2001,1
11170641,2001,2
11170642,2001,2
11170647,2001,2
11170649,2001,2
11170654,2001,2
11170675,2001,1
11170677,2001,1
11170679,2001,1
11170689,2001,1
11170823,0,0
11171088,2001,2
11171114,2001,3
11171133,2000,12
11171148,2000,12
11171227,2000,12
11171238,2000,12
11171264,2000,12
11171526,2001,1
11171698,2001,3
11171790,2001,2
27421962,2016,11
27422117,0,0
27422335,0,0
27422623,2016,9
27422994,2016,9
27423024,2016,9
27423037,2016,10
27423050,2016,10
27423885,0,0
27424058,2016,10
27424289,2016,10
27424654,2016,9
6450416,1980,11
6450611,1980,11
6450612,1980,12
6450621,1981,3
6451008,1980,9
6451212,1981,2
6451281,1980,11
6451311,1981,4
6451506,1980,5
6451680,1980,2
6451700,1981,1
6451899,1980,12
6452019,1981,0
6452104,1980,0
6452259,1981,0
6452260,1981,5
6452446,1981,5
6452462,1980,12
6452464,1980,11
6452631,1980,12
6452795,1981,0
6452883,1981,0
6452917,1980,11
6452987,1981,2
6453107,0,0
6453267,1980,12
6453284,0,0
32665901,2020,7
32666189,2020,9
32666354,2020,7
32666425,2020,8
32666700,2020,9
32666793,2020,8
32666794,2020,8
32667286,2020,0
36861236,2022,11
36861310,2022,12
36861650,2023,4
36861657,2023,7
36335235,2022,11
36335859,2023,1
36335913,2023,2
36337089,2022,1
36337460,2022,9
36337590,2021,12
12217889,2002,10
12217945,0,0
12218011,2002,10
12218067,2002,11
12218281,0,0
12218291,0,0
12218299,0,0
12218356,0,0
12218361,0,0
12218362,0,0
12218512,2002,7
12218574,2002,9
12218594,0,0
12218723,0,0
12218805,2002,9
12218831,0,0
12219100,0,0
12219108,0,0
12219109,0,0
12219246,0,0
12219583,2002,9
12219994,0,0
12220028,0,0
12220032,0,0
12220271,0,0
159069,1979,11
159158,1979,11
159309,1979,9
159463,1979,0
159513,1979,10
159565,0,0
159813,1978,0
160132,0,0
160304,1979,0
160471,1979,9
160570,1979,0
160573,1979,0
160659,1979,6
160691,0,0
160692,0,0
160693,0,0
160699,0,0
160708,0,0
160710,0,0
160732,1979,0
160742,1979,0
160912,1979,12
160972,1979,10
161198,1979,0
161417,1979,12
161433,1979,0
161434,1979,12
161435,1979,12
161493,1979,0
161530,1979,0
161644,1979,0
161679,1979,0
161832,1979,0
161835,1979,12
3829011,1987,4
3829037,1986,12
3829040,1986,12
3829142,1987,2
3829208,1986,12
3829723,1987,2
3830042,1986,0
3830156,1987,2
3830718,0,0
3830805,1985,12
3831366,1985,11
3831368,1985,11
33189208,0,0
33189280,2021,1
33190477,2020,12
33190563,2021,4
33190579,2021,4
38432056,2024,3
38432288,2024,4
38432490,2024,4
38432527,0,0
38432956,2024,0
38434349,2024,3
38434370,2024,3
31092401,2019,7
31093295,2019,0
16413607,2006,2
16413778,2006,4
16413831,0,0
16413980,2006,2
16414166,2006,5
16414194,2006,4
16414582,2004,1
16414609,1988,1
16414615,1988,1
16414645,1989,7
16414656,1990,1
16414664,1990,7
16414678,1991,1
16414688,1991,7
16414689,1991,7
16414698,1992,1
16414707,1992,1
16414717,1992,7
16414749,1994,1
16414765,1995,1
30043566,0,0
30043586,0,0
30044100,2018,8
30044231,2018,7
30044613,2018,8
30045945,2018,8
30046004,2018,7
30046015,2018,7
30568380,0,0
30568756,2018,11
30568781,2018,12
30569043,2019,1
30569710,2019,1
30569842,2020,0
30569875,2019,0
5926739,1966,10
5927023,1966,7
5928614,1966,11
12741825,2003,5
12741999,2003,6
12742073,0,0
12742079,0,0
12742081,0,0
12742090,0,0
12742091,0,0
12742101,0,0
12742113,2003,6
12742517,2003,5
12742518,2003,5
12742571,2003,4
12743011,2003,6
12743406,2003,5
12743407,2003,5
12743414,2003,5
12743464,2003,0
12743488,0,0
12743531,0,0
12743628,2003,4
12743749,2003,9
12743764,2003,5
12743863,2003,5
12744099,0,0
12744324,2003,4
12744347,2003,4
12744526,0,0
12744528,0,0
12744649,2003,5
12744659,2003,5
12744673,2003,5
12744677,2003,5
12744678,2003,5
12744679,2003,5
12744680,2003,5
12744708,2003,6
25325277,2015,3
25325539,0,0
25325542,0,0
25325838,2014,12
25326383,2014,11
25326407,0,0
25326665,2014,12
25326714,2015,1
25326892,2014,12
25327244,0,0
25327288,2014,11
25327389,0,0
25327557,2014,9
22703336,2012,6
22703836,2012,11
22704552,2012,10
22704892,2012,7
22704921,2012,7
22704999,2012,8
22705020,2012,7
22705191,2012,7
22705251,2012,8
22705328,2012,9
22705462,2012,10
22705646,2012,9
22705956,2012,8
34761921,2021,12
34761939,2021,12
34762208,2022,3
34762210,2021,12
34762414,2021,11
34762418,2021,11
34762521,2022,2
34763231,2022,1
34763347,2021,11
34763587,0,0
34764756,2021,11
18509276,2008,6
18509595,2009,2
18509862,2008,8
18510285,2008,7
18510296,2008,6
18510326,2008,6
18510334,2008,7
18510453,0,0
18511283,2008,6
18511507,2008,9
18511566,2008,6
18511810,2008,8
21130541,2011,1
21130594,2011,3
21130659,2011,1
21130862,0,0
21131461,0,0
21131570,2010,12
21132202,2011,1
21132535,2011,10
21133094,2010,9
16411825,0,0
16412104,0,0
16412324,2005,12
16412562,2006,11
16412647,2006,5
16412687,2006,5
16413078,2006,6
16413159,2006,9
16413186,2006,4
15365075,2004,9
15365265,0,0
15365690,2004,12
15365962,0,0
15365964,0,0
2780415,0,0
2780435,1989,9
2780819,1989,9
2780820,1989,9
2780826,1989,9
2781146,1989,7
2781149,1989,7
2781297,1989,10
2781605,1989,9
2781979,0,0
2782110,0,0
2782330,1989,9
2782392,1989,9
2783137,1989,9
2783152,1989,9
2783153,1989,9
2783158,1989,9
2783159,1989,9
2783173,1989,6
2783240,0,0
13791914,1959,10
20081866,2010,2
20082252,2009,12
20082781,2010,1
20083292,2010,2
20083345,2010,5
20083897,0,0
20084285,2010,1
20084586,0,0
20084736,0,0
20084738,0,0
15887570,2005,0
15887970,2005,5
15888268,0,0
15888463,2005,6
15888668,2005,8
15888890,0,0
15889127,0,0
15889179,2005,5
15889188,2005,5
15889194,0,0
15889535,2005,0
15889786,0,0
15889788,0,0
15889795,0,0
15889812,0,0
15890009,0,0
15890349,0,0
15890404,2005,0
15890436,2005,8
17984923,0,0
17985017,2007,11
17985023,2007,11
17985217,2008,3
17985327,2007,12
17985328,2008,1
17985851,2007,12
17985875,2007,12
17985891,2007,11
17986205,2007,12
17986225,2008,1
17986646,2008,2
17986743,0,0
17986763,2007,11
17986791,2007,11
17986969,0,0
17987500,2007,11
17987501,2007,11
17987503,2007,11
17987643,2007,12
35287355,2022,6
35287810,2022,6
35287922,2022,5
35288185,2022,7
35289069,2022,6
26898301,2016,4
26899313,2016,3
26899665,2016,3
26899668,2016,12
26899711,2016,3
26899963,2016,6
24800510,0,0
24800634,2014,0
24800702,0,0
24800705,0,0
24800738,2014,5
24801436,2014,8
24801487,2014,7
24801730,2014,6
24801742,0,0
24801813,2014,8
24802057,2014,4
24802161,2014,6
24802277,2014,5
24802286,2015,3
24802503,2014,6
24802529,2014,5
24802551,2014,6
24802660,2014,6
24802816,2014,7
24802866,2014,7
37383587,2023,6
37384044,2023,0
37384105,2023,0
37384848,2023,9
37385363,2023,9
37385995,2023,6
11693283,2001,7
11693392,2001,0
11693488,2001,0
11693533,2001,10
11693534,2001,10
11693576,2001,0
11693725,0,0
11693728,0,0
11693731,0,0
11693733,0,0
11693735,0,0
11693915,2001,10
11693938,2001,10
11694221,0,0
11694652,2001,11
11694665,2001,11
11694674,2001,11
11694850,0,0
11694855,2001,11
11694868,0,0
11695119,2001,10
11695217,0,0
11695233,0,0
11695237,0,0
11695253,0,0
11695462,2001,0
11695480,2001,0
11695489,2001,0
11695567,0,0
11695595,2001,11
11695608,2001,11
11695629,2001,12
11695639,0,0
11695640,0,0
11695642,0,0
11695651,2001,10
